metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
browser_http_req_duration,1787039155,281.359000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_cache=false&resource_type=Document&from_service_worker=false&from_prefetch_cache=false,
browser_data_received,1787039155,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,resource_type=Document&from_service_worker=false&from_prefetch_cache=false&from_cache=false,
browser_http_req_failed,1787039155,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_service_worker=false&resource_type=Document&from_prefetch_cache=false&from_cache=false,
browser_web_vital_fcp,1787039156,1068.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
browser_web_vital_lcp,1787039156,1068.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
checks,1787039156,1.000000,successful login,,,,,,,,ui,,,,,,,
browser_web_vital_cls,1787039156,0.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=good,
data_sent,1787039156,0.000000,,,,,,,,,ui,,,,,,,
data_received,1787039156,0.000000,,,,,,,,,ui,,,,,,,
iteration_duration,1787039156,2174.845800,,,,,,,,,ui,,,,,,,
iterations,1787039156,1.000000,,,,,,,,,ui,,,,,,,
vus,1787039157,10.000000,,,,,,,,,,,,,,,,
vus_max,1787039157,10.000000,,,,,,,,,,,,,,,,
browser_web_vital_ttfb,1787039157,2117.500000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=poor,
browser_web_vital_fcp,1787039157,2252.000000,,,,,,,http://localhost/Test_API/auth.html,,ui,,,,,http://localhost/Test_API/auth.html,rating=needs-improvement,
browser_http_req_duration,1787039157,2118.241000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_service_worker=false&from_prefetch_cache=false&resource_type=Document&from_cache=false,
browser_data_received,1787039157,3165.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&resource_type=Document&from_service_worker=false&from_cache=false,
browser_http_req_failed,1787039157,0.000000,,,,,,GET,http://localhost/Test_API/auth.html,http/1.1,ui,,200,,,http://localhost/Test_API/auth.html,from_prefetch_cache=false&from_cache=false&resource_type=Document&from_service_worker=false,
